symbol,date,entry_path,pnl_pct,mfe_pct,label,open,high,low,close,volume,delivery_qty,delivery_pct,atr_20,rdv,mfm,dist_high_10,dist_low_10,range_pos_10,range_width_10,dist_high_22,dist_low_22,range_pos_22,range_width_22,dist_high_63,dist_low_63,range_pos_63,range_width_63,dist_high_252,dist_low_252,range_pos_252,range_width_252,is_ath,bars_at_base,base_tightness,fas,prt,prt_slope,prt_accel,dvl_10,dvl_rate_10,velocity_10,velocity_10_norm,price_distance_10,ars_10,pdd_10,dvl_30,dvl_rate_30,velocity_30,velocity_30_norm,price_distance_30,ars_30,pdd_30,dvl_60,dvl_rate_60,velocity_60,velocity_60_norm,price_distance_60,ars_60,pdd_60,dvl_120,dvl_rate_120,velocity_120,velocity_120_norm,price_distance_120,ars_120,pdd_120,cdvl,vel_dp5,dvwap_10,dvwap_30,dvwap_60,dvwap_120,cwvap,smoothed_cwvap,cts,cts_slope,cts_accel,cts_slope_trough,cts_slope_threshold,va_high,va_low,va_profile_width,dvwap_bear_stack,cwc,cwc_slope,mcs_composite,mcs_composite_slope,price_slope_z,rdv_slope_z,psz_buy_threshold,psz_sell_threshold,rsz_buy_threshold,rsz_sell_threshold,psz_smooth,psz_v,rsz_smooth,rsz_v,accum_div,distrib_div,coherence_raw,coherence,cts_buy_threshold,cts_sell_threshold,fas_buy_threshold,fas_sell_threshold,cts_accel_threshold,pdd_120_threshold,psz_v_extreme_threshold,prt_slope_buy_threshold,prt_slope_sell_threshold
NESTLEIND,2021-02-08,fas_zero_cross,-3.05,0.93,0,858.7252079334613,863.9685300703776,854.7839691298785,860.6345969289828,2432918,1291673,53.09,16.625691060178717,1.4429653966492273,0.27401360544216397,-2.722033898305086,1.5146244686433288,0.3477731149316374,4.2902277822304375,-7.503626107977437,1.5146244686433288,0.15534861220293936,9.604372117875275,-8.627679898110802,4.511077389984828,0.3137188687209795,13.758697192505604,-8.627679898110802,41.13278688524591,0.7552980132450332,38.587076465600354,False,0,0.31181933305192117,0.02628300499413072,-0.3234672594962148,0.03265107835159395,0.01596859387279835,10473065.0,1047306.5,513750.5999999995,0.3771312884620547,-1.1165887441168454,1.282367620165093,-1.3989563642819383,25307819.0,843593.9666666667,-112589.02142857114,-0.07832485545380717,-4.053120935328832,0.9528394989570534,-4.005960434285885,80545617.0,1342426.95,-351732.810901003,-0.2481133590777826,1.8442955440993023,0.9491433503936336,1.8951521937056686,150767088.0,1256392.4,-280043.37465962843,-0.2108948378075488,2.391015154001428,1.0029468187086246,2.388068335292804,-0.05994651515752864,0.0,861.2504665783185,891.9152110819982,887.363948075935,852.4666763347881,866.8973172367696,864.0948678989388,-0.5581574851823478,-0.01394834257117132,0.03940009108869025,0,0.03652447476799263,894.0315340161313,833.9930042436606,3.6111900284417615,False,0.15631713863648636,0.031543938489736245,-0.34514927686020225,-0.001358750640269356,-0.2726,0.03,-0.3269,0.1642,-0.115,0.0934,-0.2884,0.014593,-0.01,-0.109668,0.0082,0.0,0.228,0.408,-0.5413,0.7743,0.0221,1.008,0.010616,3.2586,0.1444,-0.5656,0.5448
NESTLEIND,2022-09-27,fas_zero_cross,7.02,10.8,1,927.1058261356366,939.4493761996162,926.9883637236085,933.3338331733846,1386723,793073,57.19,18.25831393948649,1.0578731397385812,0.28387474392743123,-3.0347327342453716,2.218992407197572,0.40954786562263396,5.300533132683365,-6.86957605985037,2.218992407197572,0.2273798171313187,9.547118379019588,-7.331761786600488,9.510585889390663,0.523281703775412,16.59646595421646,-8.152238071815042,16.704062500000006,0.6172401847575062,23.188995670137867,False,0,0.3193772184575671,0.02751874395130896,-0.1927469199339896,0.023960781595998206,0.005829841064979078,7912686.0,791268.6,122335.19999999851,0.2010105032683949,-1.0704025610499095,1.204836086950348,-1.2752386480002575,19130744.0,637691.4666666667,74500.78928571427,0.11633620562093344,-2.3833566998722473,1.0549217645880664,-2.4382784644603137,37033475.0,617224.5833333334,-249670.8491657401,-0.34446348421852707,3.21285024462449,1.0034756043951316,3.209374640229358,86530723.0,721089.3583333333,-96253.68713531543,-0.1294252446396238,3.053658661695964,1.0007695608432077,3.052889100852756,-0.026270832528835178,5.0,934.430652102806,957.3493673626059,947.6287301283184,903.0064150681002,935.8741443473554,933.3057448666079,-0.3167965544483057,0.005385100230045959,0.036887529759471016,0,0.026029915470155332,969.9372882313788,890.9360431397241,4.3268642084635225,False,0.7838090511471085,0.05967706397349927,-0.06902728439470888,-0.022670514748953062,-0.236,-0.0977,-0.2836,0.2675,-0.209,0.0978,-0.2656,0.00147,-0.1573,-0.096097,0.0,0.0,0.743,0.655,-0.5135,0.9944,0.0199,0.7802,0.007161,4.2735,0.1655,-0.6034,0.5061
NESTLEIND,2022-11-28,fas_zero_cross,-2.51,1.82,0,975.9376999360205,991.945077575176,972.688739603327,990.4555542226489,1060339,678457,63.98,18.76232731112034,1.2817065365319904,0.8452952628163565,-1.8354350426905794,1.9313271604938342,0.503317916750454,3.764486801965135,-4.926987599766812,1.9313271604938342,0.26772916889507004,7.07705351127529,-5.8648456057006975,8.474979882084392,0.5563481510762938,14.04308254417638,-5.8648456057006975,23.846562500000008,0.7555346534653471,25.485164354077234,False,0,0.26806698530204504,0.2482057257123116,-0.2110997187616889,0.01243201745985743,0.03819272566057388,5687354.0,568735.4,279801.49999999936,0.4602906205329977,-0.6653495097546859,1.0769116939564674,-0.7422612037111532,16121022.0,537367.4,-170274.8749999994,-0.2761824470288818,2.802060517957886,0.95941520042438,2.842645317533506,36703971.0,611732.85,-61649.38220244794,-0.09958146529377224,-0.2941124559636273,1.0036517184578277,-0.29776417442145503,74047107.0,617059.225,-171838.33534315115,-0.24363107234121587,6.451425987176956,0.9239985003685859,6.52742748680837,-0.04192048584482427,5.0,988.5921420044169,1001.221937979322,972.7368197482583,942.5005552956497,982.1521248964627,978.8690504404531,-0.1252376823967228,0.014325686102290357,0.03235850701188923,0,0.03764143535677956,1007.7869004161121,943.0118739370959,3.4523982768717807,False,0.06647180843660726,-0.02660592175295827,-0.010029430759660684,-0.018272557212282006,-0.3113,0.2702,-0.3129,0.1567,-0.1739,0.0989,-0.3093,0.019254,0.319,0.07421,0.0841,0.0,0.644,0.578,-0.6258,1.0,-0.0374,0.731,0.018057,6.2374,0.1791,-0.7771,0.6579
NESTLEIND,2023-08-21,fas_zero_cross,-0.36,0.99,0,1091.1508317338453,1108.4502959053102,1086.419845649392,1101.3650631797825,742157,401888,54.15,18.165075009609662,0.60260048089524,0.35677821894499273,-2.29362883343089,2.724242424242429,0.5304557007988382,4.999466741701034,-5.154969772231775,2.724242424242429,0.3279272706866078,8.087145751973626,-5.8173953371075875,3.5692126909518263,0.3581248378805389,9.62292965301904,-5.8173953371075875,23.23461968680089,0.7532341555839611,25.030690716994147,False,0,0.5195368689131518,0.1560179378634874,-0.22849506053793156,0.2431190707886589,0.0650226930506754,5613651.0,561365.1,-187973.90000000014,-0.23350384199658547,-1.1561075161743042,0.8988497834324256,-1.0549572996067296,18024031.0,600801.0333333333,583.9285714284326,0.0006906192091489672,-2.3990297226623127,0.9910650258479944,-2.390094748510307,47182342.0,786372.3666666667,-257709.07007786573,-0.29545558902648317,1.5394129475751865,0.9579398991336919,1.5814730484414947,93363966.0,778033.05,154419.0182550696,0.2025903345125346,9.24610847518485,0.9981390250018604,9.247969450182989,-0.07532614275412758,2.0,1099.3998170743187,1125.0010187000348,1118.5699964079247,1062.3819679400087,1103.1152071927866,1098.6554849623476,-0.6082504046874734,-0.01994416622554245,0.04741780996289922,0,0.03215212610575323,1142.0647805234803,1076.979214783155,3.583005614119066,False,0.1439439949449106,-0.055323618094194726,-0.03481723933088657,0.013308140669644065,-0.2899,0.0002,-0.3062,0.2072,-0.1909,0.0793,-0.3267,0.002548,0.0648,0.057144,0.0001,0.0,0.205,0.358,-0.7165,1.0,0.0755,1.0082,0.015469,9.2531,0.1559,-0.5916,0.3756
ONGC,2022-05-06,fas_zero_cross,-7.19,0.0,0,163.9,167.4,161.1,166.95,16768573,6768488,40.36,5.423230095858839,0.8880112916769343,0.857142857142852,-5.3034600113443116,7.087876844130841,0.5416666666666656,12.219227313566941,-7.146829810901013,7.087876844130841,0.4623430962343088,14.315663372267151,-14.362657091561939,7.156611039794593,0.2848020434227327,23.450134770889473,-14.362657091561939,61.61665053242981,0.6944899072558647,54.896675651392634,False,0,0.5210727969348664,0.09753968658773388,-0.20936458193482874,0.3892241456138731,0.10212255720397018,82125597.0,8212559.7,2807341.2999999966,0.26812091562145235,-1.3276220762784734,0.951957559069618,-1.2795796353480913,273004109.0,9100136.966666667,-9521996.882142857,-0.9191677551874154,-1.5673316178287497,0.7852916830717825,-1.3526233009005324,634530920.0,10575515.333333334,1649412.2832035457,0.18860063302902275,-0.4886386808524936,1.0036236736084838,-0.49226235446097744,1022711382.0,8522594.85,929870.260878023,0.10812545714109056,1.705625584107757,0.9934177009267632,1.712207883180994,-0.08916405241730638,0.0,164.60261993881105,168.34606717017516,170.0957284497534,164.7166920348941,167.11429815999225,166.38352448076265,-0.5524257608906967,-0.03828940852659576,0.03405252519243699,0,0.032911119987190485,172.8581752296235,157.36077846971708,2.857595286569195,False,0.4837118705502434,0.07417643164263409,-0.44641479284045227,-0.02131727199714829,-0.2385,0.1799,-0.2758,0.1651,-0.2012,0.1138,-0.2604,0.058928,0.2191,0.036698,0.0429,0.0,0.652,0.674,-0.6231,0.578,-0.0535,0.7109,0.014873,7.4158,0.1942,-0.7702,0.7281
ONGC,2023-06-08,fas_zero_cross,17.5,24.38,1,154.5,156.65,154.2,156.1,13850599,8393726,60.6,3.19247513648098,0.8560425171055887,0.6071428571428507,-6.750298685782563,4.031989336887692,0.34870317002881757,11.114670083279945,-7.63313609467456,4.031989336887692,0.3192612137203159,12.139654067905182,-7.63313609467456,6.552901023890781,0.4266666666666664,14.413837283792441,-7.63313609467456,30.246141009595327,0.7375381485249236,31.486226777706605,False,0,0.7711111111111109,0.13849089772379805,-0.24451665674266254,0.00029802989970423126,0.04490875911490706,149620354.0,14962035.4,2414615.2999999947,0.40519519292609685,-3.1010421621991506,1.7987835050218857,-3.8998256672210365,244173992.0,8139133.066666666,9825545.864285713,1.8687366501691987,-1.5818447393036097,1.3578356385933488,-1.9396803778969585,388579318.0,6476321.966666667,3197436.238487205,0.573507953241522,-0.06264731640806895,1.1892351579541804,-0.25188247436224964,769700902.0,6414174.183333334,-339308.3925257074,-0.05556082271431724,3.680529838973737,1.061659882175669,3.6188699567980676,0.6843330728394744,5.0,156.4047723530598,159.97897674070978,157.71410366398194,153.21946990099204,156.72570361893304,155.69738580087105,-0.852355264578643,-0.010737065810226673,0.06691604749190656,0,0.03446801663974946,159.04873248334428,150.06134718367116,2.815177852749008,False,0.9792556259090363,0.07925874896570076,-0.13067571577825654,-0.02019549645355073,-0.2592,-0.1658,-0.3037,0.2629,-0.2129,0.1049,-0.267,0.031246,-0.2476,-0.160644,0.0,0.0,0.87,0.82,-1.0,0.9553,-0.0666,0.9723,0.012736,8.4353,0.1513,-0.6061,0.4609
PIDILITIND,2020-10-01,fas_zero_cross,7.48,10.36,1,722.0,733.85,717.0,731.5,1340110,404868,30.21,18.484546143051432,0.9650173235373195,0.7210682492581579,-1.4914318419014976,5.251798561151079,0.7672096689437723,6.503759398496246,-3.5596572181938035,5.251798561151079,0.5748031496062992,8.680792891319207,-3.5596572181938035,11.940013007383598,0.7429183527731492,14.357484620642513,-14.439440902976786,23.40264012483658,0.5291313054257651,35.84073820915927,False,0,0.45298738395620136,0.2640717718060818,0.0882564564003831,0.6669398233094997,0.13590576981673225,4327108.0,432710.8,26591.399999999543,0.041048884409030525,-0.23533171798406535,0.917059496156733,-0.15239121414079834,14833208.0,494440.26666666666,-588499.5785714273,-0.8608947692896582,0.3570550203896158,0.7561571923796431,0.6008978280099727,38152662.0,635877.7,-213610.71368186994,-0.3286102042071072,2.247823651089162,0.9550283831277798,2.2927952679613823,73194772.0,609956.4333333333,-19678.18610725289,-0.029827464647243927,2.305980340016261,0.9651320179843731,2.3408483220318876,-0.2922468586013069,0.0,717.1263441510407,727.7940299187084,706.1795262518215,711.823626377022,717.0358300969249,714.4630282374843,-0.17943959257985392,-0.0352009499045269,0.020226934965722906,0,0.028507154399360392,740.6555182701961,694.6000159021312,2.491567929861116,False,0.23331941703034897,0.02264847592626582,-0.056287321469163376,-0.01387644128862831,-0.0168,-0.0578,-0.3116,0.2218,-0.1443,0.063,-0.0427,0.149972,-0.0962,-0.041359,0.0,0.0,0.315,0.427,-0.4748,0.7876,-0.6468,0.4092,0.009957,-0.7361,0.1865,-0.8771,0.8238
PIDILITIND,2022-12-28,fas_zero_cross,-10.4,0.0,0,1268.875,1316.975,1262.075,1293.95,981530,255018,25.98,26.475267479990258,0.9446783541678859,0.16120218579235263,-1.8842887473460654,5.132944689321764,0.7176938369781318,6.802813091695958,-7.442775393419167,5.132944689321764,0.3777844221856779,12.92360601259708,-7.442775393419167,5.132944689321764,0.3777844221856779,12.92360601259708,-11.341407012795688,30.14005179653517,0.6441852966466038,35.95193013640402,False,0,0.5263866048736725,0.0943455455572289,-0.060730936212787814,0.979433682808374,0.16422126967279807,2244620.0,224462.0,-109257.00000000013,-0.3024370155868038,-0.9140606423821842,0.6740960523357673,-0.5881566947179515,8785082.0,292836.06666666665,-170922.12142857138,-0.4536872285118135,-1.7856287962238657,0.8604219414969078,-1.6460507377207736,19312880.0,321881.3333333333,-76184.0347052285,-0.19454547223814683,-1.9338803673540406,0.8616839010689715,-1.7955642684230122,43033252.0,358610.43333333335,-12940.79644345693,-0.035558048906964686,7.46829093037261,0.9897041200115737,7.478586810361036,-0.2305192751916589,1.0,1282.5128047144246,1338.8580936778928,1329.7977584281264,1321.6788612240039,1316.1991099298236,1316.8544122735436,-0.23921594467608834,0.032301603087257,0.01501150639504088,0,0.026018817098809585,1369.6578082117453,1281.8745366602402,3.3156708092883598,False,0.5720173297249496,0.0052074892695568005,0.19782357543189913,0.01635805764713047,-0.2368,-0.087,-0.3276,0.2452,-0.2234,0.0613,-0.2618,0.0392,-0.1335,0.025126,0.0,0.0,0.408,0.598,-1.0,0.4141,-0.2505,0.4896,0.01643,9.5068,0.1697,-0.6837,0.6068
PIDILITIND,2024-02-06,fas_zero_cross,6.9,13.19,1,1280.0,1309.5,1277.15,1307.225,1633404,1189126,72.8,29.69912372454645,0.9092582966571744,0.8595679012345627,-2.8428621862167636,5.078172099192151,0.6228740448607344,7.758802042494595,-6.7932263814616825,5.078172099192151,0.3987062164720728,12.121096215265165,-6.7932263814616825,8.08872168017197,0.5066027964785078,14.77174931629979,-6.7932263814616825,16.1951956623186,0.6566357329489139,21.22626173765036,False,0,0.5252459865354738,0.17598185298677732,-0.10917260859219,0.5934885333160727,0.13124559441488987,20539046.0,2053904.6,971815.1999999972,1.6322753649477173,-1.0614791295658514,2.231594824645596,-2.293073954211448,30297906.0,1009930.2,1215101.2928571426,2.521485882714374,-0.4882298930596289,1.612098838789866,-1.100328731849495,43829874.0,730497.9,556074.2918798663,1.2299997935451308,2.378858065149153,1.4201311107173167,1.9587269544318362,70839374.0,590328.1166666667,196539.20300083316,0.4444950465204147,1.5884307037991703,1.237274247262742,1.3511564565364282,1.6101525539647294,5.0,1282.258181963994,1311.1804684163756,1299.0054213498493,1272.6830476264497,1293.7390760019111,1288.4597666774182,-0.2591765993541636,0.057411330835313586,0.05756061483255562,0,0.020140676393880595,1310.4334222259483,1247.5084285200496,2.1187491688143965,False,0.9699612770320744,0.004836219177769814,-0.3131490111402563,-0.012177432600277779,-0.1428,-0.1144,-0.2824,0.2525,-0.1472,0.1268,-0.1743,0.071209,-0.0874,-0.077135,0.0,0.0,0.435,0.332,-1.0,0.8081,-0.1427,0.9792,0.007481,1.3209,0.0957,-0.6281,0.2862
PFC,2019-02-01,fas_zero_cross,8.32,15.21,1,76.58473479948253,77.69358713731287,75.10626501570874,77.06523747920902,6883469,2143900,31.15,2.2238119340232836,0.6184245160220238,0.5142857142857165,-2.8424976700838753,6.052899287894194,0.661111111111111,8.633093525179847,-5.485040797824106,6.052899287894194,0.4958333333333335,11.510791366906457,-5.485040797824106,6.052899287894194,0.4958333333333335,11.510791366906457,-5.485040797824106,6.052899287894194,0.4958333333333335,11.510791366906457,False,0,0.7500000000000003,0.023055555555555933,-0.06701135434707028,0.8316210351349642,0.14037877001167054,37058106.0,3705810.6,2308164.899999999,0.9432221319515849,-1.0138745933321482,1.3111513909982233,-1.3250259843303716,79290796.0,2643026.533333333,3426217.0857142867,2.796403744343939,,1.843692185409614,,79290796.0,1321513.2666666666,,,,1.843692185409614,,79290796.0,660756.6333333333,,,,1.843692185409614,,1.7147032819282324,0.0,75.70992880183591,77.86527407247787,77.86527407247787,77.86527407247787,76.99524074479721,76.62674874376788,-0.9579496082400272,-0.07472070043902722,0.01941310899650387,0,0.0,78.21105156163371,74.3300683792275,1.7451939721291094,False,0.9724542509770973,0.02177084527184279,-0.05384493339941775,0.00038808495037210016,-0.1334,0.1407,0.0,0.0,0.0,0.0,-0.1728,0.058183,0.1341,0.066826,0.0188,0.0,0.202,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFC,2024-09-23,fas_zero_cross,-10.91,0.85,0,485.0,494.5,482.4,491.2,6327029,2594775,41.01,17.891979540488524,0.562971073535084,0.47619047619047533,-7.057710501419113,6.159498595202075,0.43313069908814583,13.395765472312707,-13.27683615819209,6.159498595202075,0.2748312439729991,21.111563517915307,-15.310344827586208,6.159498595202075,0.24296675191815856,23.880293159609124,-15.310344827586208,123.43522561863173,0.7534429142603288,73.32247557003257,False,0,0.5609548167092925,0.04647018567011846,-0.2004372525450871,0.5983036120224824,0.15015444325037203,46689094.0,4668909.4,409107.2999999955,0.08349070406237982,-1.8108672618745563,1.1024406945112575,-1.9133079563858137,124148497.0,4138283.2333333334,-446601.02857142274,-0.0771801176981143,-0.5281696180467443,0.9437693519768333,-0.47193897002357776,287869897.0,4797831.616666666,-5585584.296329274,-0.8477722048536004,0.6399515477920872,0.9085354546736634,0.7314160931184239,720841081.0,6007009.008333334,-1360248.3935537757,-0.2084837569411334,5.64219290389618,0.9559305701573273,5.686262333738853,-0.26766295360993186,2.0,494.2969064522398,515.5938292065235,522.1021761101132,483.68483213132384,497.8220904189177,493.19442714096147,-0.8289454801544577,-0.04343948265735993,0.05592155375897758,0,0.04008553368471616,543.4528606249187,471.83735931088154,4.002659468281605,False,-0.011807528193774517,-0.03936971352704012,0.006331879421123237,0.019752191091908965,-0.3052,-0.0646,-0.321,0.2828,-0.1605,0.0927,-0.2704,0.055502,-0.1327,-0.04888,0.0,0.0,0.675,0.685,-0.8352,0.8682,0.0011,0.9879,0.015361,7.1273,0.1934,-1.0091,0.8953
POWERGRID,2019-05-07,fas_zero_cross,6.29,10.63,1,107.16160801342467,109.01795082940528,107.16160801342467,107.75226254578214,9449818,6156576,65.15,2.386283149988799,0.9311099018939274,-0.34328358208954574,-2.6182003050330276,3.317152103559872,0.5442477876106213,5.89924301748889,-5.756457564575628,3.317152103559872,0.34453781512605125,9.318715740015643,-6.424035173424507,11.043478260869565,0.5916149068322988,16.810232315322352,-6.424035173424507,11.043478260869565,0.5916149068322988,16.810232315322352,False,0,0.3509316770186329,0.11157151587068256,-0.016359542112434212,0.46856919895195864,0.0820807929129789,63365594.0,6336559.4,-473708.49999999895,-0.05661769707008447,-0.6482685622021682,0.8724704050475866,-0.5207389672497549,214067404.0,7135580.133333334,-3307304.667857142,-0.42080578671440955,-1.7562184685113085,0.860724406716846,-1.6169428752281545,496280941.0,8271349.016666667,3519568.5239154524,0.5888029621247939,1.6383514572018347,1.0082905971322986,1.6300608600695359,608858334.0,5073819.45,8868054.422756322,2.8164294825204275,,1.1122336982343763,,0.5891267936923451,0.0,107.70124717690112,110.53040629176199,106.6790960858062,106.79560040860711,107.71271976797455,107.3880801840534,-0.3932243698594703,-0.011232160378592192,0.025340513016128646,0,0.04556423718446819,111.1796031695309,103.70603737924823,3.1318855812721798,False,0.23172579960938966,-0.011431425538255702,-0.11470763896384069,-0.052578826143944025,-0.2058,0.0249,-0.3086,0.2306,-0.1591,0.0603,-0.2304,0.040698,0.068,0.003414,0.0051,0.0,0.109,0.252,-0.7231,0.7681,-0.6285,0.7922,0.010282,0.0,0.1074,-0.577,0.5733
POWERGRID,2019-11-20,fas_zero_cross,-3.49,1.25,0,110.22738630042292,110.9024200516886,109.13045645461621,110.31176551933112,9597112,5319127,55.42,2.4376685772701587,0.7180808273216819,0.33333333333331727,-0.5325893989348367,5.062952049290114,0.8999999999999974,5.354411014788388,-5.51674295350519,5.062952049290114,0.45215311004784636,10.657827638959725,-8.471411901983675,5.999999999999998,0.3794871794871791,14.915859255481909,-9.31791907514451,13.68115942028984,0.5394285714285711,22.310045894951543,False,0,0.3589743589743597,0.035867837425730846,0.03807906351745156,1.0017238709119292,0.14002326270785512,92888317.0,9288831.7,2095298.399999989,0.33531261903369514,0.1615353669936787,1.5050605930201888,-0.3435252260265101,202558633.0,6751954.433333334,-509790.4392857137,-0.07825646472212264,-0.692294429972927,1.0525683958100625,-0.7448628257829897,399183086.0,6653051.433333334,-1560521.970189105,-0.224270807040235,-2.5268746694011988,1.0475490832659262,-2.574423752667125,892054372.0,7433786.433333334,-1130432.121700482,-0.15420145463715057,3.230707339873673,1.0369531020052618,3.1937542378684114,-0.0017295587114036436,5.0,107.87388874262174,110.26798852329577,111.44184592581922,112.61593940683021,110.43037976051367,109.92037242486282,-0.5372754342488594,-0.016763893237466434,0.02845075968759278,0,0.017462595026276558,113.9704340056219,107.3865519639844,2.7008930184473656,True,0.41348782232713005,-0.006924384161761599,-0.49400433714936687,-0.010623403259632057,-0.0748,-0.008,-0.3397,0.1188,-0.1934,0.1375,-0.1429,0.070027,0.0704,0.034015,0.0,0.0,0.266,0.362,-0.5305,0.2238,-0.475,0.4155,0.007887,2.2087,0.1501,-0.815,0.5525
POWERGRID,2024-11-21,fas_zero_cross,-3.77,1.72,0,316.0,326.75,313.0,325.9,25406386,13726471,54.03,8.301054976059191,1.783758710404638,0.876363636363633,-1.9849624060150444,5.571752510528017,0.7226890756302513,7.302853636084692,-2.9048115596603608,5.571752510528017,0.6382189239332094,8.269407793801777,-11.017064846416389,5.571752510528017,0.2988705473501301,17.658791040196384,-11.017064846416389,58.43461351482742,0.748676424789785,49.26357778459651,False,0,0.41355343179843623,0.2775594228571541,-0.17205663775832167,0.0048216490538276376,-0.006210664356078254,91228685.0,9122868.5,4891160.999999998,0.5694263396009301,1.1203395263399398,1.2223552734629413,0.8979842528769983,236657625.0,7888587.5,-3527553.335714286,-0.406341595155253,-0.15058326966934749,0.9098794165434693,-0.06046268621281675,529810245.0,8830170.75,-763787.9650723087,-0.08992661173758854,-1.4877627043331558,1.0306065297160139,-1.5183692340491697,1110989288.0,9258244.066666666,-1377664.9872742537,-0.1457514997378154,0.9878262490309181,1.0059077341606883,0.9819185148702297,-0.004391181572390111,1.0,318.8063119986112,322.3963828758365,333.2224995818941,330.6660834143899,326.2828558220978,325.27255234650227,-0.11889468100510277,0.012385074458020987,0.020270490317464952,0,0.02395933679570587,335.6555906171176,313.602386522392,2.656674863415375,False,0.3293469509342089,-0.007825995412222697,-0.06246946150032023,-0.023348496557759738,-0.0055,0.0827,-0.2878,0.0322,-0.135,0.094,0.0191,0.010446,0.048,-0.07392,0.0005,0.0,0.093,0.137,-0.7365,0.4325,-0.2246,0.6706,0.010598,7.6577,0.1341,-0.4733,0.4668
RECLTD,2021-08-27,fas_zero_cross,3.84,7.64,1,108.75271881797046,110.32775819395485,108.19020475511888,109.72774319357985,3731926,1580745,42.36,3.2072054138168857,0.8597860826966981,0.4666666666666776,-3.908045977011486,5.062836624775598,0.5423076923076936,8.885850991114154,-8.847352024922111,5.062836624775598,0.33176470588235374,14.524948735475057,-12.81287246722288,5.062836624775598,0.24693520140105138,19.514695830485312,-12.81287246722288,59.36819172113291,0.7171052631578949,51.948051948051955,False,0,0.4553415061295973,0.049854857444584955,-0.11843660076266802,0.5134547108594858,0.10083203386930113,17624536.0,1762453.6,-333316.0000000031,-0.15181964094843625,-1.0991151711134022,0.9570637049016181,-1.0561788760150201,54029476.0,1800982.5333333334,-192092.3464285713,-0.08878982945792428,-0.3858595813483163,0.9560391074535819,-0.34189868880189833,129939260.0,2165654.3333333335,210143.03470522477,0.0957294732650291,-0.46770858345251204,0.9899318285818615,-0.4576404120343736,278367957.0,2319732.975,29271.394387329998,0.0119341202509253,1.4732820378754163,0.9482304480329659,1.5250515898424504,-0.02391443733967336,2.0,109.60353879770435,112.57268529841937,113.27327585378866,108.66936129017458,110.52151365390439,110.06466948610212,-0.4789594694549006,-0.03257982117660159,0.03811014940912899,0,0.05507811660066061,114.43660317546725,102.64885921897731,3.6753941315100827,False,0.25310644326193854,0.004319664930416332,0.18930992608080935,-0.02459457250616903,-0.2347,-0.0992,-0.2931,0.2388,-0.1505,0.0637,-0.2419,0.022795,-0.105,-0.043824,0.0,0.0,0.41,0.378,-0.7533,1.0,-0.0769,0.8545,0.018958,2.5818,0.1745,-0.9743,0.5767
RECLTD,2024-09-24,fas_zero_cross,-8.45,2.78,0,540.0,550.85,539.55,548.35,8069962,4095574,50.75,19.380101820333106,1.0506442284958426,0.557522123893808,-5.64398176030284,7.5512405609492985,0.5399719495091168,13.002644296525933,-13.781446540880498,7.5512405609492985,0.3051922314704717,23.005379775690706,-16.154434250764524,7.5512405609492985,0.2670828997571974,26.287954773411137,-16.154434250764524,128.86060100166944,0.7450530888030888,75.57217105863043,False,0,0.4946236559139783,0.08438472890803708,-0.04933812756922865,0.7490665960224543,0.15091769557583257,44566707.0,4456670.7,1954889.2999999996,0.43412991078352753,-1.4860603038619609,1.2746658651056324,-1.7607261689675933,107092630.0,3569754.3333333335,-406156.21071428177,-0.07641290640375607,-1.5711991754373846,0.9983626690316061,-1.5695618444689907,267857561.0,4464292.683333334,-5491288.445606247,-0.906680452921927,1.1842043046400041,0.9337660012903273,1.2504383033496769,667130871.0,5559423.925,-1231781.595081973,-0.20201376945029006,4.530419954134735,0.9509206059214745,4.57949934821326,-0.19439007267606942,2.0,547.8224003417705,580.557455281992,592.4781716593283,539.0540672173046,554.470192359869,550.3786356769701,-0.7434662092190604,0.010948205231231004,0.05697621676150456,0,0.05197725887651929,601.041521749872,506.1086549905597,4.898471000792738,False,0.29834512515088996,0.03853414737120299,-0.1732988449201851,-0.03708413617973061,-0.2921,0.1002,-0.3165,0.2914,-0.1957,0.1256,-0.2973,0.019586,0.1066,0.011231,0.0293,0.0,0.437,0.447,-1.0,1.0,0.0206,1.089,0.016551,7.3911,0.1841,-0.9625,0.7091
