symbol,entry_date,entry_price,exit_date,exit_price,pnl_pct,duration,entry_tag,exit_reason
ASIANPAINT,2022-06-08,2705.2,2022-08-29,3247.0,20.03,55,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
ASIANPAINT,2022-10-31,3107.7,2022-12-06,3125.0,0.56,25,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
ASIANPAINT,2023-01-17,2940.9,2023-02-22,2809.95,-4.45,25,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
ASIANPAINT,2023-03-08,2859.55,2023-03-14,2782.95,-2.68,4,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.PRT_ST_CROSS
ASIANPAINT,2023-08-14,3202.6,2023-09-04,3259.55,1.78,14,Oversold-Decel,ExitReason.ST_CROSS
ASIANPAINT,2023-10-13,3148.8,2023-11-23,3148.0,-0.03,27,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
ASIANPAINT,2024-02-09,2951.65,2024-02-23,2999.0,1.6,10,Oversold-Decel,ExitReason.ST_CROSS
ASIANPAINT,2024-03-13,2860.15,2024-04-10,2883.3,0.81,18,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.PRT_ST_CROSS
ASIANPAINT,2024-10-18,2992.15,2024-12-12,2413.0,-19.36,37,Oversold-Decel,ExitReason.ST_CROSS
ASIANPAINT,2025-01-07,2292.6,2025-01-13,2291.75,-0.04,4,Oversold-Decel,ExitReason.ST_CROSS
ASIANPAINT,2025-01-29,2223.15,2025-02-07,2266.0,1.93,7,Oversold-Decel,ExitReason.PRT_ST_CROSS
ASIANPAINT,2025-06-19,2268.0,2025-07-21,2382.4,5.04,22,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.CWC_SLOPE_EARLY_RELEASE
ASIANPAINT,2025-10-13,2342.5,2025-10-31,2523.4,7.72,12,Oversold-Decel,ExitReason.PRT_ST_CROSS
ASIANPAINT,2025-12-29,2775.4,2026-03-02,2300.0,-17.13,43,Oversold-Decel,ExitReason.ST_CROSS
ASIANPAINT,2026-03-19,2186.0,2026-04-28,2475.0,13.22,24,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
AXISBANK,2019-08-23,663.9,2019-09-27,700.2,5.47,23,Oversold-Decel,ExitReason.ST_CROSS
AXISBANK,2021-04-06,677.9,2021-05-05,709.0,4.59,19,Oversold-Decel,ExitReason.ST_CROSS
AXISBANK,2021-11-15,733.25,2021-12-20,680.95,-7.13,24,Oversold-Decel,ExitReason.ST_CROSS
AXISBANK,2022-01-04,709.15,2022-01-17,719.0,1.39,9,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
AXISBANK,2022-05-19,650.2,2022-06-06,677.0,4.12,12,Oversold-Decel,ExitReason.ST_CROSS
AXISBANK,2022-06-17,635.2,2022-07-15,670.0,5.48,20,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.PRT_ST_CROSS
AXISBANK,2023-02-10,867.25,2023-05-02,870.0,0.32,51,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
AXISBANK,2024-08-16,1166.85,2024-10-04,1175.5,0.74,34,Oversold-Decel,ExitReason.SUPPRESSED_EXIT
AXISBANK,2025-08-11,1073.3,2025-09-25,1154.7,7.58,31,Oversold-Decel,ExitReason.ST_CROSS
AXISBANK,2026-04-07,1250.1,2026-04-24,1369.0,9.51,12,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.CWC_SLOPE_EARLY_RELEASE
BAJAJ-AUTO,2019-08-01,2537.65,2019-08-21,2745.95,8.21,12,Oversold-Decel,ExitReason.PRT_ST_CROSS
BAJAJ-AUTO,2020-03-30,1986.7,2020-04-22,2323.25,16.94,13,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
BAJAJ-AUTO,2021-03-09,3798.75,2021-05-05,3842.2,1.14,36,Oversold-Decel,ExitReason.ST_CROSS
BAJAJ-AUTO,2021-08-06,3847.85,2021-09-21,3777.0,-1.84,30,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
BAJAJ-AUTO,2021-12-06,3249.75,2021-12-20,3149.9,-3.07,10,Oversold-Decel,ExitReason.ST_CROSS
BAJAJ-AUTO,2021-12-28,3176.05,2022-01-17,3450.0,8.63,14,Oversold-Decel,ExitReason.PRT_ST_CROSS
BAJAJ-AUTO,2022-10-07,3603.55,2022-11-10,3739.55,3.77,22,Oversold-Decel,ExitReason.ST_CROSS
BAJAJ-AUTO,2022-12-27,3590.95,2023-02-10,3845.0,7.07,32,SavgolCTS Flow-Momentum,ExitReason.CWVAP_EXHAUSTION
BAJAJ-AUTO,2023-08-28,4600.45,2023-10-05,4935.0,7.27,26,Oversold-Decel,ExitReason.CWC_SLOPE_EARLY_RELEASE
BAJAJ-AUTO,2024-10-31,9836.3,2024-11-05,9530.0,-3.11,3,Oversold-Decel,ExitReason.ST_CROSS
BAJAJ-AUTO,2024-11-13,9452.15,2024-12-27,8896.25,-5.88,29,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
BAJAJ-AUTO,2024-12-31,8798.6,2025-02-11,8830.0,0.36,30,Oversold-Decel,ExitReason.ST_CROSS
BAJAJ-AUTO,2025-03-17,7486.05,2025-04-02,7962.0,6.36,11,Oversold-Decel,ExitReason.ST_CROSS
BAJAJ-AUTO,2025-04-16,7961.5,2025-04-28,8034.0,0.91,7,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
BAJAJ-AUTO,2025-05-15,8326.0,2025-06-06,8608.0,3.39,16,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.CWVAP_EXHAUSTION
BAJAJ-AUTO,2025-10-08,8792.0,2025-10-24,9070.0,3.16,10,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.CWC_SLOPE_EARLY_RELEASE
BAJAJ-AUTO,2026-03-30,8781.5,2026-04-24,9600.0,9.32,16,Oversold-Decel,ExitReason.ST_CROSS
BAJFINANCE,2020-04-03,220.75,2020-06-16,245.2,11.08,47,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
BAJFINANCE,2022-05-25,582.74,2022-06-06,600.82,3.1,8,Oversold-Decel,ExitReason.ST_CROSS
BAJFINANCE,2022-06-27,564.12,2022-07-06,568.0,0.69,7,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
BAJFINANCE,2022-12-01,674.775,2022-12-28,647.5,-4.04,19,SavgolCTS Trend-Pullback,ExitReason.CTS_NEAR_MISS_ROLLOVER
BAJFINANCE,2023-01-19,601.245,2023-02-02,581.9,-3.22,9,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
BAJFINANCE,2023-03-10,587.415,2023-07-28,731.9,24.6,94,SavgolCTS SpringBoard,ExitReason.STRUCTURAL_CLIMAX
BAJFINANCE,2023-11-10,744.48,2023-12-13,729.99,-1.95,21,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
BAJFINANCE,2024-02-14,664.65,2024-04-08,721.5,8.55,35,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
BAJFINANCE,2024-08-06,653.835,2024-10-04,742.0,13.48,41,Oversold-Decel,ExitReason.PRT_ST_CROSS
BAJFINANCE,2024-11-29,657.5899999999999,2024-12-20,691.34,5.13,15,Oversold-Decel,ExitReason.SUPPRESSED_EXIT
BAJFINANCE,2025-08-12,853.0,2025-11-13,1012.5,18.7,61,Oversold-Decel,ExitReason.STRUCTURAL_CLIMAX
BAJFINANCE,2026-01-21,936.25,2026-02-18,1014.55,8.36,19,Oversold-Decel,ExitReason.ST_CROSS
BAJFINANCE,2026-03-25,882.75,2026-04-21,919.5,4.16,15,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
BAJAJFINSV,2019-02-13,612.765,2019-05-09,730.5,19.21,55,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
BAJAJFINSV,2020-04-03,451.075,2020-06-16,525.0,16.39,47,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
BAJAJFINSV,2020-11-06,628.645,2020-12-29,904.01,43.8,34,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.CWC_SLOPE_EARLY_RELEASE
BAJAJFINSV,2022-05-24,1235.73,2022-06-06,1268.9,2.68,9,Oversold-Decel,ExitReason.ST_CROSS
BAJAJFINSV,2022-12-01,1638.8,2023-02-21,1409.4,-14.0,57,Oversold-Decel,ExitReason.PRT_ST_CROSS
BAJAJFINSV,2023-03-08,1380.8,2023-04-21,1336.5,-3.21,28,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
BAJAJFINSV,2023-08-16,1469.85,2023-10-31,1552.4,5.62,51,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
BAJAJFINSV,2023-11-08,1575.5,2023-12-21,1663.0,5.55,29,SavgolCTS Universal-Cross,ExitReason.CWC_SLOPE_EARLY_RELEASE
BAJAJFINSV,2024-10-23,1739.7,2024-12-18,1642.0,-5.62,38,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
BAJAJFINSV,2024-12-31,1568.1,2025-01-15,1721.1,9.76,11,Oversold-Decel,ExitReason.ST_CROSS
BAJAJFINSV,2026-01-27,1917.7,2026-02-17,2045.0,6.64,15,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
BAJAJFINSV,2026-03-30,1631.8,2026-04-24,1792.7,9.86,16,Oversold-Decel,ExitReason.ST_CROSS
BEL,2019-02-08,26.666666666666668,2019-03-26,30.75,15.31,30,SavgolCTS SpringBoard,ExitReason.STRUCTURAL_CLIMAX
BEL,2019-05-08,28.96666666666667,2019-06-11,36.02,24.34,23,Oversold-Decel,ExitReason.STRUCTURAL_CLIMAX
BEL,2019-08-05,30.833333333333332,2019-09-04,33.63,9.08,19,Oversold-Decel,ExitReason.PRT_ST_CROSS
BEL,2019-12-11,32.81666666666667,2020-01-24,33.78,2.95,31,Oversold-Decel,ExitReason.ST_CROSS
BEL,2020-02-19,28.233333333333334,2020-04-03,23.92,-15.29,29,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
BEL,2020-05-21,21.0,2020-09-01,35.67,69.84,72,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
BEL,2020-09-22,30.733333333333334,2020-12-22,37.32,21.42,62,Oversold-Decel,ExitReason.PRT_ST_CROSS
BEL,2024-09-20,277.35,2024-10-07,277.4,0.02,10,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
BEL,2025-03-03,257.39,2025-03-17,281.0,9.17,9,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
BEL,2026-03-27,404.75,2026-06-05,408.2,0.85,45,SavgolCTS CDVL-CTS,End of Data (Open Trade)
BHARTIARTL,2020-02-07,539.45,2020-02-28,524.9,-2.7,14,SavgolCTS CDVL-CTS,ExitReason.STRUCTURAL_CLIMAX
BHARTIARTL,2020-08-27,511.15,2020-10-15,413.4,-19.12,34,Oversold-Decel,ExitReason.ST_CROSS
BHARTIARTL,2020-10-22,430.65,2020-11-09,456.3,5.96,12,Oversold-Decel,ExitReason.ST_CROSS
BHARTIARTL,2021-03-18,527.2,2021-05-05,556.9,5.63,30,Oversold-Decel,ExitReason.ST_CROSS
BHARTIARTL,2021-08-31,664.05,2021-09-30,695.8,4.78,21,SavgolCTS CDVL-CTS,ExitReason.STRUCTURAL_CLIMAX
BHARTIARTL,2022-05-20,687.9,2022-07-04,670.5,-2.53,31,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
BHARTIARTL,2022-07-21,678.35,2022-08-05,698.0,2.9,11,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
BHARTIARTL,2024-02-15,1120.7,2024-04-08,1188.0,6.01,34,SavgolCTS CDVL-CTS,ExitReason.STRUCTURAL_CLIMAX
BHARTIARTL,2026-03-13,1803.4,2026-04-17,1837.1,1.87,21,SavgolCTS Trend-Pullback,ExitReason.PRT_ST_CROSS
BHARTIARTL,2026-04-30,1886.8,2026-05-05,1828.0,-3.12,2,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
CIPLA,2019-08-05,518.9,2019-09-18,461.4,-11.08,28,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
CIPLA,2019-09-27,439.4,2019-10-31,465.0,5.83,20,SavgolCTS Universal-Cross,ExitReason.PRT_ST_CROSS
CIPLA,2020-02-24,430.15,2020-05-13,600.0,39.49,51,SavgolCTS Trend-Pullback,ExitReason.CWC_SLOPE_EARLY_RELEASE
CIPLA,2021-08-20,890.85,2021-11-03,909.55,2.1,51,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
CIPLA,2022-05-05,948.4,2022-07-25,976.0,2.91,57,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
CIPLA,2023-01-27,1047.25,2023-04-03,910.0,-13.11,44,Oversold-Decel,ExitReason.ST_CROSS
CIPLA,2024-12-06,1477.4,2025-02-21,1489.0,0.79,54,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
CIPLA,2025-10-06,1513.1,2025-10-30,1587.0,4.88,16,SavgolCTS Universal-Cross,ExitReason.STRUCTURAL_CLIMAX
CIPLA,2025-11-17,1535.6,2026-02-20,1328.9,-13.46,66,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
CIPLA,2026-04-01,1195.9,2026-05-11,1347.0,12.63,25,Oversold-Decel,ExitReason.PRT_ST_CROSS
COALINDIA,2019-04-09,218.67547239038709,2019-05-07,231.15,5.7,16,SavgolCTS Flow-Momentum,ExitReason.STRUCTURAL_CLIMAX
COALINDIA,2019-08-16,185.24124013942395,2019-09-20,177.67,-4.09,23,Oversold-Decel,ExitReason.ST_CROSS
COALINDIA,2019-10-18,188.9102916895982,2019-10-31,189.87,0.51,7,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
COALINDIA,2020-02-14,160.29168959823883,2020-04-21,141.0,-12.04,41,Oversold-Decel,ExitReason.ST_CROSS
COALINDIA,2020-06-23,143.85,2020-06-30,136.35,-5.21,5,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.PRT_ST_CROSS
COALINDIA,2020-10-07,114.45,2020-11-20,123.3,7.73,31,Oversold-Decel,ExitReason.ST_CROSS
COALINDIA,2021-04-13,127.95,2021-05-24,148.1,15.75,26,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
COALINDIA,2021-11-16,159.05,2022-01-19,161.0,1.23,45,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.PRT_ST_CROSS
COALINDIA,2022-03-24,187.4,2022-04-27,190.8,1.81,22,SavgolCTS CDVL-CTS,ExitReason.STRUCTURAL_CLIMAX
COALINDIA,2022-05-13,168.7,2022-06-17,180.0,6.7,25,SavgolCTS CDVL-CTS,ExitReason.CTS_NEAR_MISS_ROLLOVER
COALINDIA,2022-12-02,226.6,2023-01-30,222.4,-1.85,40,Oversold-Decel,ExitReason.ST_CROSS
COALINDIA,2023-02-20,218.3,2023-03-10,222.95,2.13,13,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
COALINDIA,2023-06-19,227.15,2023-12-14,349.2,53.73,121,Oversold-Decel,ExitReason.CWC_SLOPE_EARLY_RELEASE
COALINDIA,2024-01-25,389.4,2024-03-14,419.0,7.6,33,SavgolCTS Flow-Momentum,ExitReason.SUPPRESSED_EXIT
COALINDIA,2024-11-05,434.9,2024-12-10,415.5,-4.46,23,Oversold-Decel,ExitReason.ST_CROSS
COALINDIA,2025-01-02,392.95,2025-01-16,378.45,-3.69,10,Oversold-Decel,ExitReason.ST_CROSS
COALINDIA,2025-01-29,379.45,2025-04-17,396.9,4.6,51,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
COALINDIA,2025-07-09,387.45,2025-08-26,379.0,-2.18,33,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
DRREDDY,2020-11-11,976.43,2020-12-14,990.4,1.43,21,Oversold-Decel,ExitReason.PRT_ST_CROSS
DRREDDY,2021-03-10,900.0799999999999,2021-04-29,1014.05,12.66,31,Oversold-Decel,ExitReason.PRT_ST_CROSS
DRREDDY,2022-01-19,936.99,2022-02-17,864.58,-7.73,20,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
DRREDDY,2022-05-19,785.89,2022-05-31,871.0,10.83,8,Oversold-Decel,ExitReason.ST_CROSS
DRREDDY,2023-10-05,1081.45,2023-10-26,1099.6,1.68,14,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
DRREDDY,2024-09-17,1326.33,2024-10-08,1321.99,-0.33,14,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
DRREDDY,2024-11-28,1191.95,2024-12-12,1244.8,4.43,10,Oversold-Decel,ExitReason.ST_CROSS
DRREDDY,2025-03-10,1120.2,2025-03-27,1160.0,3.55,12,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
DRREDDY,2025-04-08,1107.95,2025-07-01,1286.3,16.1,56,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
DRREDDY,2025-08-14,1260.4,2025-08-25,1277.7,1.37,6,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
DRREDDY,2025-11-14,1246.0,2025-11-24,1248.0,0.16,6,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
DRREDDY,2026-01-23,1235.6,2026-02-09,1260.0,1.97,10,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
EICHERMOT,2019-07-09,1903.86,2019-08-19,1680.0,-11.76,27,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
EICHERMOT,2019-08-29,1653.8,2019-09-04,1580.5,-4.43,3,SavgolCTS Universal-Cross,ExitReason.PRT_ST_CROSS
EICHERMOT,2020-02-13,1935.53,2020-04-30,1458.02,-24.67,49,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
EICHERMOT,2021-07-29,2528.15,2021-08-16,2554.0,1.02,12,Oversold-Decel,ExitReason.ST_CROSS
EICHERMOT,2021-11-08,2711.25,2021-11-24,2599.2,-4.13,11,SavgolCTS Trend-Pullback,ExitReason.CTS_NEAR_MISS_ROLLOVER
EICHERMOT,2021-12-07,2471.8,2021-12-20,2420.0,-2.1,9,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
EICHERMOT,2021-12-28,2480.4,2022-01-21,2723.5,9.8,18,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.CWC_SLOPE_EARLY_RELEASE
EICHERMOT,2022-12-05,3344.4,2023-02-08,3275.0,-2.08,46,Oversold-Decel,ExitReason.ST_CROSS
EICHERMOT,2023-12-27,4120.0,2024-01-19,3700.0,-10.19,17,SavgolCTS CDVL-CTS,ExitReason.HARD_STOP
EICHERMOT,2024-07-09,4828.7,2024-07-31,4951.85,2.55,15,SavgolCTS CDVL-CTS,ExitReason.CTS_NEAR_MISS_ROLLOVER
EICHERMOT,2026-03-30,6586.0,2026-06-02,7069.0,7.33,41,Oversold-Decel,ExitReason.PRT_ST_CROSS
ETERNAL,2025-11-24,301.0,2026-01-20,282.0,-6.31,39,Oversold-Decel,ExitReason.PRT_ST_CROSS
ETERNAL,2026-04-16,252.7,2026-04-27,257.5,1.9,7,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
GRASIM,2019-02-13,717.15,2019-03-25,815.0,13.64,26,Oversold-Decel,ExitReason.ST_CROSS
GRASIM,2019-08-13,709.65,2019-09-26,728.7,2.68,29,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
GRASIM,2019-10-17,724.55,2019-10-30,725.45,0.12,7,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
GRASIM,2020-01-07,742.3,2020-02-04,780.05,5.09,20,Oversold-Decel,ExitReason.ST_CROSS
GRASIM,2020-03-27,460.9,2020-04-21,514.85,11.71,13,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
GRASIM,2020-04-30,504.9,2020-07-14,612.45,21.3,51,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
GRASIM,2021-12-28,1621.95,2022-01-25,1668.6,2.88,20,SavgolCTS CDVL-CTS,ExitReason.SUPPRESSED_EXIT
GRASIM,2022-05-20,1488.35,2022-06-30,1331.4,-10.55,29,Oversold-Decel,ExitReason.ST_CROSS
GRASIM,2025-11-20,2748.6,2026-02-20,2864.9,4.23,63,SavgolCTS SpringBoard,ExitReason.TIME_DECAY
GRASIM,2026-03-20,2616.3,2026-04-21,2772.0,5.95,18,Oversold-Decel,ExitReason.ST_CROSS
HCLTECH,2019-07-17,520.4270427042704,2019-08-23,539.55,3.68,25,Oversold-Decel,ExitReason.PRT_ST_CROSS
HCLTECH,2020-03-12,493.35,2020-03-20,413.5,-16.19,6,SavgolCTS SpringBoard,ExitReason.HARD_STOP
HCLTECH,2020-03-31,436.4,2020-04-20,458.0,4.95,10,Oversold-Decel,ExitReason.ST_CROSS
HCLTECH,2021-05-11,907.3,2021-05-27,949.0,4.6,11,Oversold-Decel,ExitReason.ST_CROSS
HCLTECH,2022-03-08,1175.3,2022-03-22,1170.0,-0.45,9,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
HCLTECH,2022-05-16,1044.55,2022-06-17,952.4,-8.82,24,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
HCLTECH,2022-06-23,971.25,2022-07-08,999.0,2.86,11,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
HCLTECH,2022-07-22,920.25,2022-08-11,965.0,4.86,12,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
HCLTECH,2022-12-27,1036.35,2023-02-08,1133.9,9.41,30,Oversold-Decel,ExitReason.PRT_ST_CROSS
HCLTECH,2024-04-15,1505.05,2024-06-03,1350.55,-10.27,33,Oversold-Decel,ExitReason.ST_CROSS
HCLTECH,2025-03-11,1567.85,2025-04-03,1500.0,-4.33,15,Oversold-Decel,ExitReason.ST_CROSS
HCLTECH,2025-04-23,1594.0,2025-05-06,1576.8,-1.08,8,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
HCLTECH,2025-08-06,1463.2,2025-08-20,1468.0,0.33,9,Oversold-Decel,ExitReason.ST_CROSS
HCLTECH,2025-09-05,1419.0,2025-10-24,1525.0,7.47,32,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
HCLTECH,2026-03-10,1361.5,2026-03-18,1326.5,-2.57,6,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
HCLTECH,2026-03-23,1358.6,2026-04-17,1443.3,6.23,15,Oversold-Decel,ExitReason.ST_CROSS
HDFCBANK,2020-03-31,430.95,2020-04-21,462.5,7.32,11,Oversold-Decel,ExitReason.ST_CROSS
HDFCBANK,2020-06-01,493.825,2020-06-10,495.0,0.24,7,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.PRT_ST_CROSS
HDFCBANK,2020-08-10,525.325,2020-09-11,548.23,4.36,24,SavgolCTS CDVL-CTS,ExitReason.CTS_NEAR_MISS_ROLLOVER
HDFCBANK,2021-04-06,720.125,2021-05-21,721.5,0.19,30,Oversold-Decel,ExitReason.PRT_ST_CROSS
HDFCBANK,2021-11-25,762.975,2022-01-14,765.0,0.27,36,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
HDFCBANK,2022-03-15,712.0,2022-03-29,720.5,1.19,9,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
HDFCBANK,2022-05-05,676.475,2022-06-06,688.15,1.73,22,Oversold-Decel,ExitReason.ST_CROSS
HDFCBANK,2022-06-22,665.125,2022-07-14,681.0,2.39,16,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.PRT_ST_CROSS
HDFCBANK,2022-10-06,718.5,2022-11-29,798.62,11.15,36,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.ST_CROSS
HDFCBANK,2023-01-13,800.325,2023-05-11,832.58,4.03,77,SavgolCTS CDVL-CTS,ExitReason.STRUCTURAL_CLIMAX
HDFCBANK,2023-06-02,803.25,2023-07-10,830.5,3.39,25,Oversold-Decel,ExitReason.ST_CROSS
HDFCBANK,2023-08-28,788.875,2023-10-23,761.75,-3.44,38,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
HDFCBANK,2023-11-03,741.875,2023-11-23,754.25,1.67,13,Oversold-Decel,ExitReason.ST_CROSS
HDFCBANK,2024-02-08,701.525,2024-04-16,743.5,5.98,44,Oversold-Decel,ExitReason.PRT_ST_CROSS
HDFCBANK,2025-01-21,821.2,2025-02-10,858.65,4.56,14,Oversold-Decel,ExitReason.ST_CROSS
HDFCBANK,2025-05-14,955.3,2025-07-15,986.5,3.27,44,SavgolCTS CDVL-CTS,ExitReason.CWC_SLOPE_EARLY_RELEASE
HDFCLIFE,2019-02-13,359.25,2019-02-18,359.45,0.06,3,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
HDFCLIFE,2019-02-28,352.25,2019-03-15,367.0,4.19,10,Oversold-Decel,ExitReason.ST_CROSS
HDFCLIFE,2019-05-23,406.3,2019-08-26,529.75,30.38,64,SavgolCTS Flow-Momentum,ExitReason.STRUCTURAL_CLIMAX
HDFCLIFE,2020-10-01,569.2,2020-12-07,645.1,13.33,44,Oversold-Decel,ExitReason.CWVAP_EXHAUSTION
HDFCLIFE,2021-05-27,664.05,2021-06-14,682.6,2.79,12,Oversold-Decel,ExitReason.PRT_ST_CROSS
HDFCLIFE,2021-10-22,690.75,2021-12-20,654.0,-5.32,38,Oversold-Decel,ExitReason.ST_CROSS
HDFCLIFE,2021-12-31,649.55,2022-01-18,678.0,4.38,12,Oversold-Decel,ExitReason.ST_CROSS
HDFCLIFE,2022-02-03,634.4,2022-03-22,523.5,-17.48,31,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.CTS_NEAR_MISS_ROLLOVER
HDFCLIFE,2022-05-02,579.85,2022-05-09,558.15,-3.74,4,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.PRT_ST_CROSS
HDFCLIFE,2022-07-26,522.55,2022-08-26,574.9,10.02,20,Oversold-Decel,ExitReason.ST_CROSS
HDFCLIFE,2022-10-12,526.6,2022-10-27,533.0,1.22,10,Oversold-Decel,ExitReason.CTS_NEAR_MISS_ROLLOVER
HDFCLIFE,2023-03-03,489.95,2023-04-12,514.0,4.91,24,Oversold-Decel,ExitReason.ST_CROSS
HDFCLIFE,2024-02-05,563.35,2024-03-22,623.9,10.75,33,Oversold-Decel,ExitReason.PRT_ST_CROSS
HDFCLIFE,2024-05-24,565.1,2024-09-12,703.15,24.43,76,SavgolCTS SpringBoard,ExitReason.STRUCTURAL_CLIMAX
HDFCLIFE,2024-12-12,626.55,2025-01-28,610.95,-2.49,32,Oversold-Decel,ExitReason.ST_CROSS
HDFCLIFE,2025-10-09,754.35,2025-11-21,760.0,0.75,28,Oversold-Decel,ExitReason.ST_CROSS
HDFCLIFE,2026-02-03,720.15,2026-03-04,691.4,-3.99,20,Oversold-Decel,ExitReason.ST_CROSS
HINDALCO,2019-01-29,199.55,2019-01-31,206.1,3.28,2,SavgolCTS Trend-Pullback,ExitReason.ST_CROSS
HINDALCO,2019-08-16,179.8,2019-08-29,176.8,-1.67,9,SavgolCTS Universal-Cross,ExitReason.ST_CROSS
HINDALCO,2020-02-18,184.35,2020-04-23,109.0,-40.87,41,SavgolCTS Trend-Pullback-CWCBypass,ExitReason.ST_CROSS
HINDALCO,2022-05-24,400.8,2022-07-13,346.0,-13.67,36,Oversold-Decel,ExitReason.ST_CROSS
HINDALCO,2022-10-07,411.1,2022-11-04,412.45,0.33,19,SavgolCTS Universal-Cross-ReboundBypass,ExitReason.PRT_ST_CROSS
